reactant-1,reactant-2,reagent-1,reagent-2,catalyst-1,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,product,temperature_c,reaction_time_s,yield_percent
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,Cc1cc(-n2cccc2)no1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,67.1489028930664
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,18.74350929260254
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,Cc1ccno1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,29.472623825073242
Ic1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,70.58038330078125
Brc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,52.86647415161133
Brc1cccnc1,Cc1ccc(N)cc1,Cc1cc(-n2cccc2)no1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,16.85618019104004
Brc1ccccn1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,6.315944671630859
COc1ccc(Br)cc1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2ccco2)on1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,37.72386932373047
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1ccon1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,17.364913940429688
Clc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(OC)no1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,27.320894241333008
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,Fc1cccc(F)c1-c1ccno1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,55.96430969238281
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2ccno2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,9.714563369750977
Ic1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2ccno2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,86.00340270996094
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,2.4835495948791504
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(OC)no1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,3.84920072555542
Brc1cccnc1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,22.626449584960938
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.2972467243671417
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc2oncc2c1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,24.040573120117188
FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)no1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,46.25838088989258
COc1ccc(Br)cc1,Cc1ccc(N)cc1,Cc1ccno1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,44.39406967163086
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,34.381736755371094
COc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,6.777990341186523
Clc1ccccn1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,3.5479514598846436
Clc1ccccn1,Cc1ccc(N)cc1,Fc1cccc(F)c1-c1ccno1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,24.723201751708984
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,Cc1ccno1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,38.826297760009766
CCc1ccc(Cl)cc1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,2.2171630859375
FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc(CN(Cc2ccccc2)c2ccon2)cc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,41.55598831176758
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)no1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,3.6066768169403076
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,36.543819427490234
Brc1ccccn1,Cc1ccc(N)cc1,COC(=O)c1ccno1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,46.169246673583984
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)no1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,50.04747772216797
Brc1ccccn1,Cc1ccc(N)cc1,Cc1ccno1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,37.45572280883789
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2ccon2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,54.2237548828125
COc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.0
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc(-c2ccno2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,36.30636215209961
COc1ccc(I)cc1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2ccco2)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,39.32745361328125
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,CCOC(=O)c1ccon1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,31.221420288085938
Brc1ccccn1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1C,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,50.70720672607422
CCc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc(-c2ccno2)cc1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,77.02732849121094
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,Cc1ccon1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.6952974796295166
Ic1cccnc1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2ccco2)on1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,66.48281860351562
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1ccon1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.7239682078361511
COc1ccc(I)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,19.37897300720215
Brc1ccccn1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2ccco2)on1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,62.07451248168945
COc1ccc(Br)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)on1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,40.9794921875
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)on1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,20.360960006713867
Clc1ccccn1,Cc1ccc(N)cc1,Cc1cc(C)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,62.426822662353516
CCc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc(CN(Cc2ccccc2)c2ccon2)cc1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,72.84784698486328
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc(CN(Cc2ccccc2)c2ccon2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,59.2109260559082
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,2.3949930667877197
