reactant-1,reactant-2,reagent-1,catalyst-1,catalyst-2,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,solvent-6,solvent-7,product,temperature_c,pressure_kpa,reaction_time_s,conditions_are_dynamic_value,yield_percent
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,8.890000343322754
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,69.5999984741211
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,33.060001373291016
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,50.119998931884766
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,34.720001220703125
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,32.33000183105469
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,55.34000015258789
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,0.0
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,C1CCOC1,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,0.0
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,14.239999771118164
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,25.489999771118164
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,56.86000061035156
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,79.08999633789062
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,14.149999618530273
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,73.51000213623047
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,72.36000061035156
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,15.380000114440918
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,16.350000381469727
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,8.039999961853027
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,16.790000915527344
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,72.08999633789062
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,14.34000015258789
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,24.170000076293945
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,85.7699966430664
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,14.670000076293945
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,68.30999755859375
Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,63.380001068115234
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,48.04999923706055
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,94.45999908447266
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,59.470001220703125
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,67.58999633789062
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,75.41999816894531
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,23.170000076293945
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,16.43000030517578
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,52.849998474121094
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,37.720001220703125
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,57.689998626708984
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,C1CCOC1,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,21.709999084472656
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,72.0
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,42.5
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,25.829999923706055
Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,68.20999908447266
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,25.489999771118164
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,53.22999954223633
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,16.8700008392334
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,C1CCOC1,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,0.0
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,44.22999954223633
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,9.640000343322754
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,8.829999923706055
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,51.630001068115234
