reactant-1,reactant-2,product,temperature_c,reaction_time_s,yield_percent
COc1ccc(B(O)O)cc1,COc1nc(OC)nc(Oc2cccc3ccccc23)n1,COc1ccc(-c2cccc3ccccc23)cc1,110.0,86400.0,89.0
CCN(CC)C(=O)Oc1ccc2c(c1)OCO2,OB(O)c1ccccc1,c1ccc(-c2ccc3c(c2)OCO3)cc1,150.0,45000.0,31.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,95.0
COc1ccc2ccc(N(c3ccccc3)c3ccccc3)cc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccc(N(c4ccccc4)c4ccccc4)cc3c2)cc1,60.0,14400.0,96.0
COc1nc(OC)nc(Oc2ccc3c(c2)CCC2C3CC[C@]3(C)C(=O)CCC23)n1,OB(O)c1ccccc1,C[C@]12CCC3c4ccc(-c5ccccc5)cc4CCC3C1CCC2=O,110.0,86400.0,82.0
C1CCNC1,CC(C)(C)C(=O)Oc1ccccc1,c1ccc(N2CCCC2)cc1,80.0,10800.0,87.0
C[Si](C)(C)Oc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,60.0
COc1ccc(B(O)O)cc1,COc1nc(OC)nc(Oc2ccc(C(F)(F)F)cc2)n1,COc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,110.0,86400.0,84.0
CN(C)C(=O)Oc1ccc(-c2ccccc2)cc1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,110.0,57600.0,74.0
COc1ccc2cc(-c3ccccc3)ccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3cc(-c4ccccc4)ccc3c2)cc1,60.0,14400.0,83.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc2cc(C(=O)OC(C)C)ccc2c1,CC(C)OC(=O)c1ccc2cc(-c3ccccc3)ccc2c1,50.0,86400.0,98.0
CC(=O)Oc1ccc2ccccc2c1,CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,86400.0,64.0
COc1ccccn1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccccn2)cc1,25.0,86400.0,91.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,120.0,43200.0,95.0
CC(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
CN(C)c1ccc2ccc(OC(=O)C(C)(C)C)cc2c1,O=C=O,CN(C)c1ccc2ccc(C(=O)O)cc2c1,80.0,172800.0,67.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,9.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,33.0
COC(=O)c1ccc(B2OCC(C)(C)CO2)cc1,COc1ccc2ccccc2c1,COC(=O)c1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,83.0
CC1(C)COB(c2ccc(F)cc2)OC1,CCN(CC)C(=O)Oc1ccc2ccccc2c1,Fc1ccc(-c2ccc3ccccc3c2)cc1,150.0,72000.0,73.0
[Li][c]1ccccc1OCOC,COc1ccc2ccccc2c1,COCOc1ccccc1-c1ccc2ccccc2c1,25.0,43200.0,84.0
O=[PH](C1CCCCC1)C1CCCCC1,CC(C)(C)C(=O)Oc1ccccc1,O=P(c1ccccc1)(C1CCCCC1)C1CCCCC1,100.0,86400.0,97.0
C1COCCN1,CC(C)(C)C(=O)Oc1ccc2c(c1)OCO2,c1cc2c(cc1N1CCOCC1)OCO2,80.0,10800.0,81.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,90.0,57600.0,30.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,53.0
CCCCOc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,96.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,50.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,25.0,54000.0,63.0
[Br][Mg][c]1ccccc1,COc1ccc(O)cc1,Oc1ccc(-c2ccccc2)cc1,80.0,54000.0,63.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,12.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,93.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,OB(O)c1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,45.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,22.0
Cc1cc[c]([Mg][Br])cc1,c1ccc2c(c1)oc1ccccc12,Cc1ccc(-c2c(O)cccc2-c2ccccc2)cc1,80.0,7200.0,88.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,42.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,41.0
CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,COc1ccc2ccc(OC(=O)C(C)(C)C)cc2c1,CC[Si](CC)(CC)c1ccc2ccc(OC)cc2c1,50.0,30600.0,99.0
COc1ccc(C(F)(F)F)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,120.0,43200.0,75.0
COc1cc2ccccc2cc1OC,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2cc3ccccc3cc2-c2ccc(C)cc2)cc1,120.0,43200.0,96.0
CC1(C)COB(c2ccccc2)OC1,COc1cc2ccccc2c2ccccc12,c1ccc(-c2cc3ccccc3c3ccccc23)cc1,120.0,43200.0,92.0
COc1ccc2ccccc2c1,COc1ccc(-n2cnc3ccccc32)cc1,COc1ccc(-n2c(-c3ccc4ccccc4c3)nc3ccccc32)cc1,90.0,57600.0,43.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,1.0
CN(C)c1cc[c]([Mg][Br])cc1,c1ccc2c(c1)oc1ccccc12,CN(C)c1ccc(-c2c(O)cccc2-c2ccccc2)cc1,80.0,7200.0,83.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,120.0,43200.0,67.0
COc1ccc2cc(C(=O)N(C(C)C)C(C)C)ccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,CC(C)N(C(=O)c1ccc2cc(-c3ccccc3)ccc2c1)C(C)C,25.0,32400.0,63.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,COC(=O)c1ncoc1C,COC(=O)c1nc(-c2ccc3ccccc3c2)oc1C,120.0,43200.0,72.0
COCOc1ccc2cc(OC(C)=O)ccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,COCOc1ccc2cc(-c3ccccc3)ccc2c1,110.0,43200.0,73.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,11.0
C1COCCN1,CC(C)(C)C(=O)Oc1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,10800.0,73.0
CCN(CC)C(=O)Oc1ccc(OC)cc1,c1cc[c]([Al]([c]2ccccc2)[c]2ccccc2)cc1,COc1ccc(-c2ccccc2)cc1,70.0,86400.0,85.0
CC(C)(C)OC(=O)Oc1cccc2ccccc12,F[B-](F)(F)c1ccoc1.[K+],c1ccc2c(-c3ccoc3)cccc2c1,110.0,14400.0,59.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,64.0
CN(C)C(=O)Oc1ccccc1,Cc1cscn1,Cc1csc(-c2ccccc2)n1,110.0,129600.0,54.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,79.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCC(=O)c1ccccc1,CC(C(=O)c1ccccc1)c1ccc2ccccc2c1,150.0,86400.0,61.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,OB(O)c1ccccc1F,Fc1ccccc1-c1ccc2ccccc2c1,180.0,600.0,90.0
COc1ccc(C(=O)N(C(C)C)C(C)C)cc1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1cccc2ccccc12,CC(C)N(CC(=O)c1ccc(-c2cccc3ccccc23)cc1)C(C)C,50.0,32400.0,45.0
CN(C)C(=O)Oc1ccccc1,COCn1cnc2ccccc21,COCn1c(-c2ccccc2)nc2ccccc21,110.0,43200.0,53.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,120.0,43200.0,92.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,1.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc(OC)cc1,COc1ccc(-c2ccccc2)cc1,70.0,43200.0,9.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,18.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,80.0,86400.0,5.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,73.0
CCO[Si](OCC)(OCC)c1cccc(OC)c1,COc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1cccc(-c2ccc3cc(OC)ccc3c2)c1,120.0,43200.0,76.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1cccnc1,c1ccc(-c2cccnc2)cc1,70.0,86400.0,92.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,59.0
COc1ccccc1,Cn1cnc2ccccc21,Cn1c(-c2ccccc2)nc2ccccc21,90.0,57600.0,82.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,1.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,74.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,14400.0,95.0
CC(C)(C)C(=O)Oc1ccc(F)cc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccc(F)cc1,100.0,86400.0,83.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(B(O)O)cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,150.0,18000.0,61.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,90.0,57600.0,11.0
CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CN(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,54000.0,29.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,97.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,0.0
COc1ccc2cc(-c3ccc(C)cc3)ccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3cc(-c4ccc(C)cc4)ccc3c2)cc1,60.0,14400.0,80.0
COc1ccc2ccc(-c3ccc(C)cc3)cc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccc(-c4ccc(C)cc4)cc3c2)cc1,60.0,14400.0,88.0
COc1ccc(OC)c2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc(-c3ccc(C)cc3)c3ccccc23)cc1,66.0,86400.0,91.0
CCN(CC)C(=O)Oc1ccccc1,Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,Cc1ccc(-c2ccccc2)cc1,150.0,72000.0,1.0
CN(C)C(=O)Oc1ccccc1,c1ccc(Cn2cnc3ccccc32)cc1,c1ccc(Cn2c(-c3ccccc3)nc3ccccc32)cc1,110.0,43200.0,53.0
COc1ccc2cc(OC)ccc2c1,[CH3][Mg][Br],Cc1ccc2cc(C)ccc2c1,80.0,1200.0,99.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,0.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,6.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,81.0
COc1ccc2ccccc2c1,OB(O)c1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,80.0,43200.0,0.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,50.0,86400.0,64.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(B(O)O)cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,72000.0,0.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,58.0
Cc1cc[c]([Mg][Br])cc1,c1ccc2c(c1)oc1ccccc12,Cc1ccc(-c2ccccc2-c2ccccc2O)cc1,80.0,3600.0,80.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,13.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,0.0
COc1ccc2cc(-c3ccccc3C)ccc2c1,Cn1cnc2ccccc21,Cc1ccccc1-c1ccc2cc(-c3nc4ccccc4n3C)ccc2c1,90.0,57600.0,57.0
COc1cc[c]([Mg][Br])cc1,COc1ccc2ccccc2c1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,72.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,25.0,36000.0,3.0
CCO[Si](OCC)(OCC)c1cccc(C)c1,COC(=O)c1ccc2cc(OC(=O)N(C)C)ccc2c1,COC(=O)c1ccc2cc(-c3cccc(C)c3)ccc2c1,120.0,43200.0,65.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,76.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,93.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,0.0
COc1ccc2ccccc2c1,Cn1ccnc1,Cn1ccnc1-c1ccc2ccccc2c1,90.0,57600.0,53.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,5.0
CC1(C)COB(c2ccccc2)OC1,COc1ccc2cc(C(C)=O)ccc2c1,CC(=O)c1ccc2cc(-c3ccccc3)ccc2c1,120.0,43200.0,57.0
CCN(CC)C(=O)Oc1cccc2ccccc12,OB(O)c1ccccc1,c1ccc(-c2cccc3ccccc23)cc1,150.0,36000.0,82.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,130.0,54000.0,0.0
CCCCOc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,120.0,57600.0,96.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,0.0
CC(=O)c1ccn(C)c1,CC(C)(C)C(=O)Oc1cccc2ccccc12,Cn1ccc(C(=O)Cc2cccc3ccccc23)c1,150.0,86400.0,73.0
COc1nc(OC)nc(Oc2ccc(C(C)=O)cc2)n1,OB(O)c1ccc(F)cc1,CC(=O)c1ccc(-c2ccc(F)cc2)cc1,110.0,86400.0,86.0
CC(=O)c1cn(C)c2ccccc12,CC(C)(C)C(=O)Oc1cccc2ccccc12,Cn1cc(C(=O)Cc2cccc3ccccc23)c2ccccc21,150.0,86400.0,76.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,COc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1ccc2cc(-c3ccc(C)cc3)ccc2c1,120.0,43200.0,79.0
COc1ccc2ccccc2c1,[Li][C]1=CCCCC1,C1=C(c2ccc3ccccc3c2)CCCC1,70.0,43200.0,85.0
COc1cc[c]([Mg][Br])cc1,COc1ccc2ccccc2c1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,81.0
CC(C)(C)C(=O)Oc1cccc2ncccc12,COc1ccc(C(C)=O)cc1,COc1ccc(C(=O)Cc2cccc3ncccc23)cc1,150.0,86400.0,75.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,43.0
CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(-c2c3ccccc3cc3ccccc23)cc1,120.0,43200.0,97.0
CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,CC(C)(C)c1ccc(B(O)O)cc1,CC(C)(C)c1ccc(-c2c3ccccc3cc3ccccc23)cc1,120.0,86400.0,89.0
O=[PH](C1CCCCC1)C1CCCCC1,COc1ccc(OC(=O)C(C)(C)C)cc1,COc1ccc(P(=O)(C2CCCCC2)C2CCCCC2)cc1,100.0,86400.0,94.0
COC(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,60.0,86400.0,4.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,5.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc2ncoc2c1,Cc1ccc2nc(-c3ccc4ccccc4c3)oc2c1,120.0,43200.0,96.0
Cc1cc[c]([Mg][Br])cc1,COc1ccc2ccccc2c1C,Cc1ccc(-c2ccc3ccccc3c2C)cc1,60.0,86400.0,33.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,100.0,86400.0,39.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,86400.0,91.0
CC1(C)COB(c2ccccc2)OC1,COc1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,19.0
CC(C)(C)C(=O)Oc1ccccc1,CNCc1ccccc1,CN(Cc1ccccc1)c1ccccc1,80.0,10800.0,75.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=NCCc1ccccc1,O=C(NCCc1ccccc1)c1ccc2ccccc2c1,90.0,86400.0,54.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,4.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1cccc(C)c1,Cc1cccc(-c2ccc3ccccc3c2)c1,25.0,32400.0,76.0
[Br][Mg][c]1ccccc1,CCCN(CCC)C1CCc2cccc(OC)c2C1,CCCN(CCC)C1CCc2cccc(-c3ccccc3)c2C1,80.0,54000.0,81.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,OB(O)c1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,19.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,3600.0,62.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,17.0
COc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,60.0,14400.0,93.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,89.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,87.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc(OC)cc1,COc1ccc(-c2ccccc2)cc1,70.0,43200.0,62.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,20.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,97.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,130.0,54000.0,0.0
COc1ccc2ccccc2c1,c1ccc2cnccc2c1,c1ccc2cc(-c3nccc4ccccc34)ccc2c1,90.0,57600.0,60.0
COc1ccc(C(C)(C)C)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc(C(C)(C)C)cc2)cc1,160.0,86400.0,32.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1ccc2ccccc2c1,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,160.0,43200.0,40.0
COc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,120.0,57600.0,99.0
CCO[Si](OCC)(OCC)c1cccc(C)c1,COc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1ccc2cc(-c3cccc(C)c3)ccc2c1,120.0,43200.0,91.0
COc1ccc2ccc(-c3ccc(C)cc3)cc2c1,Cn1cnc2ccccc21,Cc1ccc(-c2ccc3ccc(-c4nc5ccccc5n4C)cc3c2)cc1,90.0,57600.0,83.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,79.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,73.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,51.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,32400.0,82.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,F[B-](F)(F)c1ccoc1.[K+],c1ccc2c(-c3ccoc3)cccc2c1,110.0,14400.0,68.0
COc1cccc(N(c2ccccc2)c2ccccc2)c1,Cn1cnc2ccccc21,Cn1c(-c2cccc(N(c3ccccc3)c3ccccc3)c2)nc2ccccc21,90.0,57600.0,68.0
COc1cccc(C)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(C)c2)cc1,60.0,14400.0,93.0
COc1ccc(-c2ccccc2)c2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc(-c3ccccc3)c3ccccc23)cc1,60.0,14400.0,63.0
CN(C(=O)C(C)(C)C)c1ccc(OC(=O)C(C)(C)C)c2ccccc12,O=C=O,CN(C(=O)C(C)(C)C)c1ccc(C(=O)O)c2ccccc12,80.0,172800.0,51.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,1.0
CCN(CC)C(=O)Oc1cccc(C(F)(F)F)c1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2cccc(C(F)(F)F)c2)cc1,150.0,72000.0,65.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,58.0
COc1ccc2cc(OC(C)C)ccc2c1,[CH3][Mg][Br],Cc1ccc2cc(C)ccc2c1,80.0,1200.0,97.0
Cn1c2ccccc2c2ccc(OC(=O)C(C)(C)C)cc21,O=C=O,Cn1c2ccccc2c2ccc(C(=O)O)cc21,80.0,172800.0,47.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,0.0
COc1ccc2cc(-c3ccccn3)ccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3cc(-c4ccccn4)ccc3c2)nc2ccccc21,90.0,57600.0,79.0
