artifact_id,old_path,object_type,size_bytes,sha256,disposition,artifact_class,origin,new_path,source_license_candidate_id,audited_license_id,audit_evidence_type,audit_evidence_ref,attribution_requirement,share_alike_requirement,redistribution_status_after_license_audit,release_allowlist_status,decision,rationale,license_text_path,next_gate
dataset-artifact-42579d3ff92cf96d54123f2a,processing,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing,provenance/artifact-inventory.csv#dataset-artifact-42579d3ff92cf96d54123f2a,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-d5b99d608fa74ef815915edf,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_maf_xgb/stderr.log,file,69166,fae556a29d451f9499cc8ee789b678fa7632f6436ee2941a5ffc3e8c88ed336b,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_maf_xgb/stderr.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_maf_xgb/stderr.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-83bd49479cf0d16bf6f102c8,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_maf_xgb/stdout.log,file,2999,0de5b05df13fe50c416944b97763748df02e67036210d05068306d149094d1e1,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_maf_xgb/stdout.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_maf_xgb/stdout.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-53cdbd81ffa30639c8c62454,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon,provenance/artifact-inventory.csv#dataset-artifact-53cdbd81ffa30639c8c62454,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-d4b4502d32f037cb21ae421c,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/runtime_config.json,file,7445,0bb5235520dfd27b7f0451d6734f7eef11a84c34a7b83a30570772a5f4d8af4f,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/runtime_config.json,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/runtime_config.json,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-2408ebbdf48f4f216b391265,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/stderr.log,file,79,1568f6abdcb5af142e94b027c16bc3922a7402638607e0a417fd7d1bfe628edc,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/stderr.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/stderr.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-0006cafa920d218897e907bc,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/stdout.log,file,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/stdout.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_autogluon/stdout.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-00e8f66d764bcf14d5b22aea,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf,provenance/artifact-inventory.csv#dataset-artifact-00e8f66d764bcf14d5b22aea,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-9bf928d8e2a7274e71fc67b7,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/runtime_config.json,file,7435,925663161a2ad87a07daeb16f2964f1de592ace64f1aaea05c43db4c0a2391f7,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/runtime_config.json,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/runtime_config.json,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-c44c88f8a10c7fe0836b3f5c,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/stderr.log,file,68,c137d5a54ddc23245f59426135aa04c417d0b0030c81a000acd07c6debd9828b,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/stderr.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/stderr.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-9d8bbb0e4519ff3db4aa065b,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/stdout.log,file,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/stdout.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_rf/stdout.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-f25a302a9922171f1df68f31,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm,provenance/artifact-inventory.csv#dataset-artifact-f25a302a9922171f1df68f31,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-98818eb7392c408d80a62a65,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/runtime_config.json,file,7427,16da12f9da6bfb95c8646485c243e1e48ab5d162e440311d1c9a05955ffadf10,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/runtime_config.json,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/runtime_config.json,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-406a8f9abb93b2633d2eb2b7,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/stderr.log,file,68,c137d5a54ddc23245f59426135aa04c417d0b0030c81a000acd07c6debd9828b,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/stderr.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/stderr.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-1bdbbfafcebbac7365ab3000,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/stdout.log,file,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/stdout.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_svm/stdout.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-6e1fc67db688d0b78b4e3d01,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb,provenance/artifact-inventory.csv#dataset-artifact-6e1fc67db688d0b78b4e3d01,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-e3ce78e2f933b09c160384db,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/runtime_config.json,file,7431,1339704078c37cfd7f655888b29cc85fd3f8653359fe5728d515d8b77a3d29bf,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/runtime_config.json,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/runtime_config.json,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-f83aaf381785f85dae0ecbc3,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/stderr.log,file,68,c137d5a54ddc23245f59426135aa04c417d0b0030c81a000acd07c6debd9828b,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/stderr.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/stderr.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-07b7e708213b3cffaaab58f0,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/stdout.log,file,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/stdout.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_molmetalm_xgb/stdout.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-399963e02742139264fc117a,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon,provenance/artifact-inventory.csv#dataset-artifact-399963e02742139264fc117a,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-e2f367118eea3c63a664f15d,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/runtime_config.json,file,7436,f8f463e7230b2023d18f90a632a380159524168da8455e80079a42c837c08c43,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/runtime_config.json,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/runtime_config.json,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-d7dc577a9103be9a985589b6,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/stderr.log,file,41,07e4ff46cc6facee992ea72839223605c227b16e69047e24686e75d5d4f4c08c,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/stderr.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/stderr.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-4acba068ff81fd4a5da4c2c5,processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/stdout.log,file,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/stdout.log,intermediate/90-legacy-needs-review/pending-audit/processing/derived/yonod/runs/extended_sample100/84dc1a7f491af1a8/f1eb300aa59ada4cb5c8b4e4/pair_morgan_autogluon/stdout.log,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
